Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,Events
1411,47:11.5,50.6305,41.7004,40.2203,46.064,-2.1609,0.5445,-2.2829,1.7513,
1412,47:12.5,50.6305,41.6959,40.1975,46.0604,-2.1958,0.4941,-2.3537,1.5187,
1413,47:13.5,50.6449,41.6877,40.1748,46.0821,-2.2487,0.4324,-2.4,1.0544,
1414,47:14.5,50.6323,41.6895,40.1211,46.0993,-2.2675,0.3652,-2.3915,0.7965,
1415,47:15.5,50.6278,41.6868,40.0957,46.1056,-2.3799,0.4315,-2.3754,0.3575,
1416,47:16.5,50.6422,41.6832,40.093,46.1183,-2.3979,0.4418,-2.3613,0.0474,
1417,47:17.5,50.644,41.6913,40.0793,46.1229,-2.3998,0.4231,-2.366,-0.0818,
1418,47:18.5,50.6549,41.7513,40.0766,46.1455,-2.4905,0.4754,-2.4803,-0.1877,
1419,47:19.5,50.6558,41.7713,40.0675,46.1736,-2.5093,0.4848,-2.5294,-0.2543,
1420,47:20.5,50.6603,41.8094,40.033,46.1862,-2.4753,0.4521,-2.5285,-0.2449,
1421,47:21.5,50.6738,41.7704,40.0184,46.1808,-2.5254,0.4268,-2.4926,-0.1962,
1422,47:22.5,50.6567,41.7649,40.0066,46.1826,-2.6265,0.3876,-2.5256,-0.1671,
1423,47:23.5,50.6567,41.7649,39.9975,46.1916,-2.6369,0.3876,-2.5048,-0.1277,
1424,47:24.5,50.6657,41.8121,39.9729,46.1961,-2.5764,0.3605,-2.468,-0.0358,
1425,47:25.5,50.6576,41.8357,39.9466,46.2097,-2.5613,0.41,-2.4793,0.0222,
1426,47:26.5,50.6612,41.8212,39.9238,46.2034,-2.4583,0.4054,-2.5389,0.0867,
1427,47:27.5,50.6666,41.8639,39.9266,46.236,-2.4102,0.4465,-2.6022,0.1231,
1428,47:28.5,50.6648,41.8466,39.9184,46.2396,-2.4328,0.4231,-2.6343,0.1689,
1429,47:29.5,50.6531,41.8493,39.8883,46.2296,-2.5122,0.3101,-2.6419,0.2417,
1430,47:30.5,50.6729,41.8948,39.8966,46.2514,-2.6029,0.3213,-2.6598,0.3239,
1431,47:31.5,50.6756,41.9193,39.8938,46.2496,-2.6691,0.17,-2.657,0.3734,
1432,47:32.5,50.6964,41.9357,39.8939,46.2822,-2.7296,0.2578,-2.64,0.4565,
1433,47:33.5,50.7018,41.9384,39.8821,46.2985,-2.757,0.2335,-2.6353,0.4958,
1434,47:34.5,50.7054,41.9456,39.8748,46.2985,-2.7882,0.2335,-2.5956,0.5789,
1435,47:35.5,50.7316,41.9647,39.8912,46.3039,-2.8449,0.127,-2.4727,0.6676,
1436,47:36.5,50.737,41.9611,39.893,46.3202,-2.8421,0.1373,-2.3414,0.7097,
1437,47:37.5,50.7542,42.0056,39.8894,46.3356,-2.9168,0.3111,-2.2158,0.8134,
1438,47:38.5,50.7578,41.972,39.8757,46.3365,-2.9641,0.2924,-2.1507,0.8975,
1439,47:39.5,50.7641,42.0002,39.8866,46.3329,-2.947,0.3297,-2.0752,0.9386,
1440,47:40.5,50.7776,42.0301,39.8775,46.3591,-2.9281,0.1887,-1.9459,0.989,
1441,47:41.5,50.7866,42.0292,39.8703,46.3627,-2.9593,0.2803,-1.7931,1.0927,
1442,47:42.5,50.7903,42.0483,39.8657,46.3609,-2.9375,0.1299,-1.7054,1.1909,
1443,47:43.5,50.8191,42.041,39.8594,46.3709,-2.9356,0.4289,-1.5545,1.3011,
1444,47:44.5,50.8227,42.0337,39.8712,46.3727,-2.9479,0.4177,-1.482,1.332,
1445,47:45.5,50.8327,42.0365,39.8739,46.3881,-2.9857,0.2747,-1.3643,1.3581,
1446,47:46.5,50.8444,42.0737,39.9003,46.4017,-2.9659,0.3093,-1.2155,1.4487,
1447,47:47.5,50.8453,42.0937,39.9021,46.4071,-2.9612,0.2364,-1.1761,1.501,
1448,47:48.5,50.8769,42.1128,39.9149,46.4316,-2.9934,0.2784,-1.0274,1.5851,
1449,47:49.5,50.866,42.0973,39.8994,46.418,-3.0103,0.3186,-0.939,1.6309,
1450,47:50.5,50.8705,42.1037,39.8921,46.4152,-3.0103,0.3009,-0.8158,1.6795,
1451,47:51.5,50.8832,42.1037,39.9131,46.4134,-2.9337,0.2561,-0.7189,1.7785,
1452,47:52.5,50.8841,42.1382,39.9058,46.4116,-2.9422,0.2,-0.6053,1.8392,
1453,47:53.5,50.8814,42.12,39.9021,46.4342,-2.9668,0.2813,-0.4804,1.9196,
1454,47:54.5,50.9094,42.1464,39.9131,46.4623,-2.9791,0.2925,-0.348,1.9569,
1455,47:55.5,50.9112,42.1491,39.9322,46.475,-2.9914,0.2682,-0.272,2.0074,
1456,47:56.5,50.9039,42.1645,39.9221,46.4342,-2.9696,0.2757,-0.1904,2.0896,
1457,47:57.5,50.9057,42.1826,39.934,46.4632,-2.98,0.2654,-0.0666,2.184,
1458,47:58.5,50.9057,42.1644,39.9212,46.4414,-2.9621,0.2617,0.0523,2.2055,
1459,47:59.5,50.8949,42.1772,39.9312,46.4324,-2.9943,0.2756,0.154,2.2643,
1460,48:00.5,50.9003,42.1635,39.9266,46.4324,-2.9668,0.256,0.2297,2.3278,
1461,48:01.5,50.9066,42.2071,39.9394,46.4523,-2.9517,0.0832,0.2698,2.3792,
1462,48:02.5,50.9102,42.1826,39.9339,46.4776,-2.9924,0.0832,0.3632,2.4371,
1463,48:03.5,50.9291,42.208,39.953,46.4622,-3.0038,0.1084,0.4856,2.5053,
1464,48:04.5,50.9282,42.2017,39.9594,46.4686,-3.0038,0.0393,0.578,2.5398,
1465,48:05.5,50.939,42.208,39.9484,46.4513,-3.0152,0.071,0.6256,2.6304,
1466,48:06.5,50.93,42.2552,39.9639,46.4504,-3.0133,0.0234,0.6845,2.6594,
1467,48:07.5,50.9507,42.2543,39.9785,46.4577,-2.9991,0.0747,0.7582,2.6902,
1468,48:08.5,50.9489,42.227,39.9575,46.4549,-2.9603,0.17,0.8732,2.7697,
1469,48:09.5,50.9706,42.2434,39.9775,46.4649,-2.9679,0.0897,0.9199,2.8472,
1470,48:10.5,50.9886,42.2543,39.9857,46.483,-2.9479,0.015,1.0292,2.9351,
1471,48:11.5,50.9723,42.3005,39.9702,46.4622,-2.9082,0.0608,1.0965,2.9734,
1472,48:12.5,50.9886,42.2697,39.983,46.4585,-2.9214,0.1197,1.1759,3.0117,
1473,48:13.5,50.993,42.2279,39.982,46.454,-2.858,0.0076,1.2591,3.0743,
1474,48:14.5,50.9921,42.2587,39.9565,46.463,-2.8363,0.001,1.2786,3.1415,
1475,48:15.5,51.0471,42.2669,39.9802,46.4884,-2.9073,0.1757,1.3646,3.2032,
1476,48:16.5,51.0688,42.2824,39.9975,46.5038,-2.9376,0.1569,1.3739,3.1873,
1477,48:17.5,51.1049,42.316,40.033,46.5328,-2.9537,0.1485,1.4468,3.2471,
1478,48:18.5,51.1284,42.3079,40.0558,46.5545,-2.9347,0.1364,1.4813,3.3106,
1479,48:19.5,51.1518,42.3569,40.0676,46.5572,-2.9206,0.1065,1.5505,3.3751,
1480,48:20.5,51.1635,42.326,40.0576,46.5753,-2.8411,0.1701,1.6476,3.4218,
1481,48:21.5,51.186,42.3024,40.053,46.5789,-2.8448,0.1645,1.6869,3.4872,
1482,48:22.5,51.1797,42.276,40.0439,46.5634,-2.8543,0.1234,1.7364,3.5096,
1483,48:23.5,51.1787,42.3159,40.0438,46.5553,-2.8723,0.0131,1.7532,3.5638,
1484,48:24.5,51.2058,42.3286,40.0566,46.5879,-2.9357,-0.0937,1.784,3.6021,
1485,48:25.5,51.2175,42.3168,40.0857,46.6114,-2.8799,0.0308,1.8456,3.6207,
1486,48:26.5,51.2365,42.375,40.0921,46.6259,-2.8865,0.0514,1.911,3.6815,
1487,48:27.5,51.2519,42.3804,40.1158,46.6531,-2.8875,0.071,1.911,3.7114,
1488,48:28.5,51.26,42.3976,40.1212,46.6575,-2.8667,0.0271,1.9727,3.759,
1489,48:29.5,51.2897,42.4086,40.1467,46.6793,-2.8194,0.1205,2.0409,3.8048,
1490,48:30.5,51.3042,42.4258,40.1303,46.6965,-2.8259,0.0244,2.1017,3.8824,
1491,48:31.5,51.3132,42.4331,40.1403,46.7028,-2.8184,0.0085,2.1148,3.9254,
1492,48:32.5,51.3295,42.4621,40.1731,46.7164,-2.7739,-0.0196,2.1541,3.9684,
1493,48:33.5,51.3448,42.4458,40.1776,46.7291,-2.7834,-0.1677,2.1979,4.0095,
1494,48:34.5,51.3691,42.4631,40.1685,46.7318,-2.8212,-0.0862,2.2502,4.0319,
1495,48:35.5,51.3872,42.4631,40.1849,46.7481,-2.8145,0.0207,2.3026,4.1001,
1496,48:36.5,51.4088,42.5102,40.2004,46.7535,-2.7975,0.0328,2.3437,4.1412,
1497,48:37.5,51.4151,42.5039,40.2104,46.7571,-2.7634,-0.0401,2.3923,4.2029,
1498,48:38.5,51.4295,42.5039,40.2104,46.7607,-2.7682,-0.0617,2.4166,4.2356,
1499,48:39.5,51.4485,42.5012,40.2431,46.7869,-2.7701,0.0226,2.4577,4.259,
1500,48:40.5,51.453,42.4794,40.2386,46.7824,-2.7625,-0.0195,2.4951,4.3029,
1501,48:41.5,51.4827,42.5193,40.2713,46.786,-2.7512,-0.0139,2.5287,4.3655,
1502,48:42.5,51.4998,42.5856,40.2749,46.8087,-2.7322,-0.0345,2.5512,4.3982,
1503,48:43.5,51.5233,42.5674,40.2977,46.8313,-2.7181,-0.0392,2.5698,4.3982,
1504,48:44.5,51.5395,42.5765,40.3068,46.8322,-2.7039,-0.0176,2.6147,4.4542,
1505,48:45.5,51.5458,42.5566,40.3304,46.8494,-2.7124,-0.0673,2.6212,4.4851,
1506,48:46.5,51.59,42.5992,40.3405,46.8738,-2.6982,-0.0748,2.6493,4.5336,
1507,48:47.5,51.6225,42.592,40.3586,46.9001,-2.6916,-0.0195,2.6735,4.5486,
1508,48:48.5,51.6207,42.6056,40.3632,46.8965,-2.6661,-0.0673,2.6866,4.5841,
1509,48:49.5,51.6468,42.6528,40.3877,46.9209,-2.6528,-0.0636,2.7147,4.6177,
1510,48:50.5,51.6649,42.6492,40.3759,46.9145,-2.6736,-0.1208,2.7305,4.6607,
1511,48:51.5,51.6657,42.6165,40.3777,46.9046,-2.6538,-0.0786,2.752,4.6962,
1512,48:52.5,51.7072,42.6129,40.3977,46.9489,-2.6141,-0.0176,2.767,4.7046,
1513,48:53.5,51.7226,42.6483,40.4323,46.9697,-2.5923,-0.0317,2.7922,4.755,
1514,48:54.5,51.7424,42.6764,40.4296,46.9806,-2.5914,-0.0655,2.7922,4.7597,
1515,48:55.5,51.764,42.7009,40.4432,46.9942,-2.5659,-0.1076,2.8109,4.8045,
1516,48:56.5,51.773,42.6709,40.4377,46.9787,-2.5593,-0.1048,2.8277,4.8204,
1517,48:57.5,51.7739,42.6709,40.4486,46.9887,-2.529,-0.1198,2.823,4.8447,
1518,48:58.5,51.7711,42.6709,40.454,46.9705,-2.513,-0.0992,2.8361,4.8737,
1519,48:59.5,51.7792,42.6926,40.4613,46.9922,-2.4997,-0.1311,2.8202,4.8811,
1520,49:00.5,51.8063,42.6899,40.4449,47.0148,-2.5073,-0.1236,2.8184,4.9194,
1521,49:01.5,51.7936,42.7017,40.4494,47.004,-2.5253,-0.0805,2.7604,4.9381,
1522,49:02.5,51.8297,42.7153,40.4649,47.013,-2.5073,-0.117,2.625,4.9587,
1523,49:03.5,51.8405,42.7125,40.4594,47.0383,-2.478,-0.147,2.5782,4.996,
1524,49:04.5,51.8396,42.7361,40.4594,47.0374,-2.478,-0.1555,2.5857,4.9979,
1525,49:05.5,51.8838,42.7507,40.4831,47.0655,-2.4931,-0.102,2.5213,5.0007,
1526,49:06.5,51.909,42.7743,40.4904,47.0826,-2.4705,-0.1076,2.4241,5.0278,
1527,49:07.5,51.9,42.7588,40.4985,47.0654,-2.4336,-0.1949,2.4063,5.038,
1528,49:08.5,51.9035,42.7307,40.473,47.0799,-2.4488,-0.1471,2.4026,5.0502,
1529,49:09.5,51.927,42.7388,40.473,47.0817,-2.4355,-0.1471,2.4156,5.0595,
1530,49:10.5,51.9206,42.7097,40.4821,47.0843,-2.4536,-0.1734,2.3315,5.0333,
1531,49:11.5,51.9368,42.7597,40.5493,47.0789,-2.4866,-0.1527,2.324,5.0641,
1532,49:12.5,51.9576,42.7996,40.5248,47.0988,-2.4725,-0.1809,2.2904,5.0632,
1533,49:13.5,51.9765,42.7905,40.5239,47.1413,-2.4413,-0.2034,2.2652,5.095,
1534,49:14.5,52.0036,42.7905,40.5148,47.163,-2.4337,-0.2325,2.2661,5.1034,
1535,49:15.5,51.9981,42.7624,40.5784,47.1223,-2.411,-0.2221,2.2933,5.1202,
1536,49:16.5,52.0189,42.7924,40.683,47.1594,-2.3883,-0.1724,2.2802,5.1296,
1537,49:17.5,52.0621,42.8305,40.7657,47.1685,-2.3902,-0.193,2.2596,5.1417,
1538,49:18.5,52.0892,42.8432,40.7666,47.1902,-2.3742,-0.1771,2.154,5.1407,
1539,49:19.5,52.0973,42.8568,40.7521,47.2037,-2.2995,-0.1658,1.9392,5.1501,
1540,49:20.5,52.1243,42.8404,40.7412,47.2037,-2.3128,-0.1658,1.7243,5.1576,
1541,49:21.5,52.136,42.8404,40.7348,47.2128,-2.3241,-0.1902,1.6337,5.1632,
1542,49:22.5,52.1541,42.8622,40.7684,47.2408,-2.3449,-0.2033,1.5318,5.1735,
1543,49:23.5,52.2027,42.9185,40.863,47.2553,-2.3666,-0.2297,1.316,5.1473,
1544,49:24.5,52.2307,42.9348,40.8312,47.268,-2.2816,-0.2184,1.1039,5.1398,
1545,49:25.5,52.2307,42.9257,40.8512,47.2725,-2.2552,-0.1874,0.8088,5.1426,
1546,49:26.5,52.255,42.9022,40.922,47.3132,-2.2665,-0.1987,0.4902,5.1501,
1547,49:27.5,52.2893,42.9049,40.9675,47.3258,-2.259,-0.2043,-0.092,5.1473,
1548,49:28.5,52.3262,42.9421,41.0202,47.3539,-2.2401,-0.2081,-0.611,5.1351,
1549,49:29.5,52.3325,42.953,41.0902,47.3683,-2.2411,-0.2353,-1.0613,5.1127,
1550,49:30.5,52.3613,42.9421,41.1338,47.3711,-2.2297,-0.2541,-1.0613,5.1155,
1551,49:31.5,52.3722,42.9566,41.1619,47.3701,-2.1797,-0.2193,-1.4821,5.0968,
1552,49:32.5,52.4037,42.982,41.1547,47.3909,-2.1353,-0.1855,-1.694,5.1053,
1553,49:33.5,52.4416,42.9966,41.2128,47.428,-2.1173,-0.1874,-1.7949,5.0829,
1554,49:34.5,52.456,43.0038,41.2383,47.428,-2.123,-0.1996,-1.8826,5.0567,
1555,49:35.5,52.4794,43.0029,41.2565,47.4488,-2.0532,-0.2043,-1.8845,5.0109,
1556,49:36.5,52.4911,43.0029,41.2946,47.4768,-2.0154,-0.2118,-1.8845,5.0025,
1557,49:37.5,52.5262,43.0383,41.2619,47.4841,-2.0135,-0.1639,-1.9797,4.9802,
1558,49:38.5,52.5587,43.0501,41.2583,47.5185,-2.0022,-0.1996,-2.0099,4.9484,
1559,49:39.5,52.5857,43.081,41.2665,47.523,-2.056,-0.1817,-2.025,4.8998,
1560,49:40.5,52.6173,43.0819,41.2538,47.5465,-2.0484,-0.1789,-2.0024,4.8316,
1561,49:41.5,52.6245,43.0764,41.2183,47.5628,-2.0644,-0.1508,-2.0373,4.8316,
1562,49:42.5,52.6551,43.0837,41.1747,47.5483,-2.0946,-0.1742,-2.1496,4.7634,
1563,49:43.5,52.6749,43.1236,41.1657,47.5972,-2.1154,-0.1639,-2.1836,4.6747,
1564,49:44.5,52.7218,43.1572,41.1803,47.6442,-2.1569,-0.1311,-2.227,4.5701,
1565,49:45.5,52.72,43.1218,41.122,47.6125,-2.2041,-0.103,-2.295,4.4991,
1566,49:46.5,52.7398,43.1182,41.1075,47.6278,-2.1966,-0.103,-2.2884,4.4383,
1567,49:47.5,52.7326,43.1408,41.0875,47.645,-2.1541,-0.1011,-2.2704,3.8834,
1568,49:48.5,52.7704,43.1517,41.0648,47.636,-2.1654,-0.0851,-2.2884,3.3117,
1569,49:49.5,52.82,43.1781,41.083,47.6604,-2.1919,-0.0326,-2.3583,3.1594,
1570,49:50.5,52.8389,43.1808,41.0685,47.6785,-2.2646,-0.0073,-2.3923,3.0837,
1571,49:51.5,52.8443,43.1663,41.0303,47.6984,-2.3628,-0.0092,-2.3885,2.8081,
1572,49:52.5,52.8515,43.1735,41.0049,47.7101,-2.4062,0.002,-2.3885,2.7128,
1573,49:53.5,52.8542,43.2016,41.0176,47.7029,-2.4157,0.0104,-2.3753,2.5194,
1574,49:54.5,52.8875,43.1998,41.0103,47.7219,-2.4383,0.0076,-2.3649,2.3914,
1575,49:55.5,52.91,43.2125,40.9685,47.7445,-2.512,0.0282,-2.414,2.3419,
1576,49:56.5,52.9416,43.218,40.9867,47.7671,-2.5318,0.0394,-2.413,2.2747,
1577,49:57.5,52.9497,43.2289,40.9822,47.7563,-2.5347,0.0338,-2.413,2.2354,
1578,49:58.5,52.9605,43.2488,40.9749,47.7716,-2.5384,0.0488,-2.4621,2.1868,
1579,49:59.5,52.9785,43.2434,40.9659,47.7843,-2.5744,0.0534,-2.5349,2.185,
1580,50:00.5,52.9749,43.2298,40.9349,47.7752,-2.5762,0.0703,-2.5386,2.1616,
1581,50:01.5,52.9703,43.2742,40.9058,47.7661,-2.6604,0.059,-2.55,2.142,
1582,50:02.5,52.9811,43.2415,40.9021,47.7751,-2.6717,0.045,-2.5651,2.1261,
1583,50:03.5,52.9757,43.2496,40.8821,47.7796,-2.6868,0.0656,-2.5642,2.1261,
1584,50:04.5,52.9919,43.285,40.8785,47.7823,-2.7445,0.0291,-2.603,2.1205,
1585,50:05.5,53.0018,43.2542,40.8703,47.7878,-2.7568,0.0674,-2.5831,2.1167,
1586,50:06.5,52.9937,43.2623,40.8457,47.7832,-2.8192,0.0188,-2.5699,2.1298,
1587,50:07.5,53.009,43.2868,40.8485,47.795,-2.8873,0.0422,-2.4943,2.1541,
1588,50:08.5,53.0008,43.2586,40.8294,47.7931,-2.8921,0.0459,-2.4537,2.1541,
1589,50:09.5,53.0071,43.3085,40.8257,47.7877,-2.8854,0.0609,-2.3507,2.169,
1590,50:10.5,53.0116,43.2495,40.8202,47.7958,-2.9866,0.0422,-2.2761,2.1924,
1591,50:11.5,53.008,43.2468,40.8248,47.8048,-3.0037,0.0515,-2.1194,2.2148,
1592,50:12.5,53.0152,43.2659,40.8303,47.8383,-2.9781,0.0413,-1.9514,2.2326,
1593,50:13.5,53.0243,43.2641,40.8548,47.8383,-2.9289,0.0683,-1.8675,2.2419,
1594,50:14.5,53.0495,43.3067,40.8721,47.8573,-2.9289,0.0441,-1.7213,2.2774,
1595,50:15.5,53.0387,43.3284,40.8484,47.8519,-2.963,0.0711,-1.6271,2.3017,
1596,50:16.5,53.0251,43.3248,40.8248,47.8383,-2.9621,0.0646,-1.5027,2.3419,
1597,50:17.5,53.0314,43.3774,40.8548,47.8609,-2.981,0.0693,-1.3435,2.3596,
1598,50:18.5,53.0395,43.3529,40.8575,47.8627,-2.9157,0.0581,-1.192,2.3951,
1599,50:19.5,53.0359,43.3602,40.8711,47.8744,-2.8921,0.059,-1.192,2.4138,
1600,50:20.5,53.0603,43.3575,40.8793,47.8871,-2.9791,0.0543,-1.0537,2.4493,
1601,50:21.5,53.0467,43.3837,40.892,47.8988,-2.9819,0.0553,-0.9116,2.4671,
1602,50:22.5,53.017,43.3683,40.8829,47.8888,-2.9999,0.0534,-0.7631,2.5241,
1603,50:23.5,53.0224,43.3946,40.9002,47.8834,-2.9942,0.0562,-0.7039,2.5652,
1604,50:24.5,53.0269,43.3882,40.9002,47.9042,-2.9829,0.0618,-0.641,2.5848,
1605,50:25.5,53.0422,43.4146,40.9275,47.9205,-2.9819,0.0525,-0.5001,2.6259,
1606,50:26.5,53.0594,43.401,40.9402,47.954,-2.9753,0.0711,-0.3705,2.6352,
1607,50:27.5,53.0702,43.5017,40.9757,47.9576,-2.9829,0.0693,-0.2429,2.6857,
1608,50:28.5,53.0792,43.4654,41.0057,47.9775,-2.945,0.0581,-0.2007,2.724,
1609,50:29.5,53.0774,43.4654,41.0057,47.9983,-2.9706,0.0459,-0.1304,2.752,
1610,50:30.5,53.0729,43.4881,41.0347,48.0001,-2.9762,0.073,-0.0094,2.7866,
1611,50:31.5,53.0675,43.499,41.0429,48.0118,-2.9715,0.0702,0.0952,2.8128,
1612,50:32.5,53.0729,43.4881,41.042,48.0155,-2.946,0.0749,0.1401,2.8707,
1613,50:33.5,53.0873,43.489,41.0584,48.0173,-2.9091,0.0786,0.226,2.9137,
1614,50:34.5,53.0828,43.4899,41.0711,48.0299,-2.9223,0.0721,0.3213,2.9482,
1615,50:35.5,53.09,43.5008,41.072,48.0362,-2.9062,0.059,0.3437,2.9697,
1616,50:36.5,53.0927,43.5098,41.0856,48.0344,-2.9204,0.0674,0.4109,3.023,
1617,50:37.5,53.0945,43.5407,41.1038,48.0552,-2.9119,0.0609,0.4361,3.0921,
1618,50:38.5,53.1324,43.5543,41.1265,48.0887,-2.8854,0.0767,0.5006,3.1388,
1619,50:39.5,53.1333,43.5425,41.1284,48.0995,-2.875,0.0739,0.5323,3.1388,
1620,50:40.5,53.1405,43.5534,41.1493,48.085,-2.8817,0.0543,0.5921,3.1706,
1621,50:41.5,53.173,43.5743,41.1502,48.1194,-2.858,0.0431,0.6099,3.235,
1622,50:42.5,53.1856,43.6006,41.162,48.133,-2.8703,0.0982,0.6613,3.293,
1623,50:43.5,53.2225,43.5897,41.1866,48.171,-2.8532,0.0796,0.7519,3.3341,
1624,50:44.5,53.237,43.636,41.2184,48.1674,-2.8475,0.1151,0.7846,3.3883,
1625,50:45.5,53.2433,43.6614,41.2121,48.1846,-2.7926,0.131,0.8333,3.4304,
1626,50:46.5,53.2396,43.6668,41.2365,48.1764,-2.7652,0.133,0.8847,3.4959,
1627,50:47.5,53.2396,43.645,41.2093,48.1754,-2.7803,0.0928,0.908,3.5295,
1628,50:48.5,53.2594,43.6776,41.2211,48.1953,-2.7444,0.102,0.9285,3.5182,
1629,50:49.5,53.2621,43.6758,41.242,48.2044,-2.8031,0.0927,0.9752,3.5518,
1630,50:50.5,53.272,43.6804,41.2292,48.2053,-2.8211,0.0767,0.9592,3.5695,
1631,50:51.5,53.2874,43.6985,41.252,48.217,-2.7852,0.1085,1.02,3.6452,
1632,50:52.5,53.3072,43.7176,41.2475,48.2577,-2.7804,0.117,1.0938,3.678,
1633,50:53.5,53.318,43.7112,41.2638,48.2532,-2.7832,0.1413,1.1471,3.72,
1634,50:54.5,53.3216,43.7158,41.2756,48.2667,-2.7624,0.1048,1.1891,3.7798,
1635,50:55.5,53.3126,43.7158,41.2929,48.2658,-2.7983,0.103,1.2125,3.7891,
1636,50:56.5,53.3315,43.7448,41.282,48.2685,-2.7463,0.1198,1.2667,3.8303,
1637,50:57.5,53.3558,43.7647,41.2765,48.245,-2.7198,0.1572,1.3386,3.8854,
1638,50:58.5,53.3684,43.7947,41.3075,48.3047,-2.7727,0.1479,1.4022,3.9546,
1639,50:59.5,53.3684,43.7937,41.2883,48.2866,-2.8115,0.1713,1.4442,3.9845,
1640,51:00.5,53.3657,43.7765,41.2883,48.2811,-2.7727,0.1105,1.491,4.0312,
1641,51:01.5,53.3485,43.7474,41.2592,48.2639,-2.7727,0.1376,1.5152,4.0312,
1642,51:02.5,53.3413,43.7501,41.2601,48.2585,-2.7264,0.147,1.5788,4.0798,
1643,51:03.5,53.3584,43.7338,41.29,48.2657,-2.7718,0.1198,1.5853,4.0994,
1644,51:04.5,53.3692,43.7764,41.2882,48.263,-2.7472,0.1226,1.6544,4.1236,
1645,51:05.5,53.3818,43.761,41.2855,48.2747,-2.7085,0.1133,1.6805,4.1563,
1646,51:06.5,53.3826,43.7093,41.2854,48.2539,-2.6754,0.131,1.6973,4.1675,
1647,51:07.5,53.3925,43.7455,41.3082,48.2765,-2.6821,0.1347,1.7534,4.1965,
1648,51:08.5,53.3826,43.7763,41.2909,48.2638,-2.7114,0.1001,1.7674,4.2422,
1649,51:09.5,53.4114,43.7464,41.3054,48.2747,-2.6613,0.1048,1.8299,4.2796,
1650,51:10.5,53.4475,43.8035,41.3345,48.3009,-2.6878,0.0805,1.8795,4.287,
1651,51:11.5,53.4421,43.8017,41.3218,48.2964,-2.6982,0.0861,1.9066,4.3076,
1652,51:12.5,53.4538,43.8271,41.3372,48.3009,-2.6282,0.0852,1.9402,4.3524,
1653,51:13.5,53.4573,43.8225,41.3227,48.3216,-2.6329,0.1198,2.0075,4.3936,
1654,51:14.5,53.4825,43.8352,41.3326,48.3072,-2.6443,0.0712,2.0514,4.4113,
1655,51:15.5,53.4988,43.8588,41.3581,48.3443,-2.6291,0.0936,2.1252,4.4524,
1656,51:16.5,53.5042,43.886,41.3627,48.3352,-2.5686,0.0955,2.1299,4.4982,
1657,51:17.5,53.5195,43.8634,41.3935,48.3623,-2.5667,0.0852,2.1644,4.5132,
1658,51:18.5,53.5168,43.8615,41.3563,48.3542,-2.5913,0.103,2.2056,4.5673,
1659,51:19.5,53.5447,43.8334,41.3572,48.3695,-2.581,0.1029,2.2634,4.5645,
1660,51:20.5,53.5401,43.847,41.3753,48.355,-2.5895,0.1057,2.2905,4.6187,
1661,51:21.5,53.55,43.8733,41.368,48.3785,-2.5885,0.0759,2.3242,4.6458,
1662,51:22.5,53.5545,43.8705,41.388,48.3839,-2.5838,0.0497,2.3522,4.6476,
1663,51:23.5,53.5851,43.8878,41.3853,48.383,-2.5384,0.0843,2.3886,4.6934,
1664,51:24.5,53.5995,43.8851,41.4171,48.4029,-2.5375,0.0665,2.4353,4.7028,
1665,51:25.5,53.6049,43.8914,41.4135,48.4074,-2.5082,0.1011,2.4914,4.7598,
1666,51:26.5,53.6392,43.9014,41.438,48.431,-2.4987,0.1198,2.5092,4.7925,
1667,51:27.5,53.6509,43.9014,41.438,48.4508,-2.4902,0.1226,2.5297,4.7962,
1668,51:28.5,53.6473,43.895,41.4471,48.4679,-2.4921,0.0946,2.583,4.8196,
1669,51:29.5,53.6941,43.9513,41.4835,48.506,-2.5082,0.0777,2.6091,4.8335,
1670,51:30.5,53.6923,43.915,41.4925,48.486,-2.5309,0.0693,2.6147,4.8634,
1671,51:31.5,53.7085,43.9232,41.5034,48.5204,-2.5262,0.0927,2.6755,4.9111,
1672,51:32.5,53.7337,43.9485,41.5252,48.5267,-2.5006,0.0992,2.7296,4.9176,
1673,51:33.5,53.7445,43.9513,41.517,48.5402,-2.4931,0.1085,2.7362,4.9484,
1674,51:34.5,53.7562,44.0029,41.5325,48.524,-2.5214,0.088,2.7707,4.9671,
1675,51:35.5,53.831,44.0755,41.5834,48.5891,-2.546,0.088,2.7698,4.9848,
1676,51:36.5,53.8535,44.0682,41.5761,48.5999,-2.5271,0.0749,2.8165,5.011,
1677,51:37.5,53.8778,44.0483,41.5879,48.6198,-2.4817,0.1011,2.8595,5.0381,
1678,51:38.5,53.8778,44.0401,41.5961,48.6198,-2.4714,0.0899,2.8894,5.0446,
1679,51:39.5,53.9175,44.129,41.6298,48.6505,-2.3986,0.0946,2.9193,5.0839,
1680,51:40.5,53.9499,44.1471,41.6379,48.6505,-2.391,0.0964,2.9511,5.1232,
1681,51:41.5,54.0012,44.11,41.6643,48.6921,-2.3607,0.1198,2.9885,5.1447,
1682,51:42.5,54.0147,44.1526,41.6752,48.7084,-2.3806,0.1395,3.0194,5.1839,
1683,51:43.5,54.0345,44.1571,41.6852,48.7111,-2.3645,0.1432,3.0306,5.1886,
